MAMR000387	gene=ole(B)|protein_id=WP_063854494.1|type=AMR|phenotype=oleandomycin|mechanism=other|source=AMRFinder
MAMR000388	gene=oleD|protein_id=WP_063854495.1|type=AMR|phenotype=erythromycin/oleandomycin/tylosin|mechanism=other|source=AMRFinder
MAMR000389	gene=optrA|protein_id=WP_063854496.1|type=AMR|phenotype=florfenicol/oxazolidinone|mechanism=other|source=AMRFinder
MAMR000390	gene=otr(A)|protein_id=WP_063854497.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000391	gene=otr(A)|protein_id=WP_063854498.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000392	gene=otr(B)|protein_id=WP_063854500.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000393	gene=blaPEN-I|protein_id=WP_063854501.1|type=AMR|phenotype=beta-lactam|mechanism=enzyme|source=AMRFinder
MAMR000394	gene=pexA|protein_id=WP_063854502.1|type=AMR|phenotype=phenicol|mechanism=efflux|source=AMRFinder
MAMR000395	gene=qacB|protein_id=WP_063854503.1|type=AMR|phenotype=quaternary_ammonium|mechanism=efflux|source=AMRFinder
MAMR000396	gene=SMR_efflux_smr|protein_id=WP_063854743.1|type=AMR|phenotype=quaternary_ammonium|mechanism=efflux|source=AMRFinder
MAMR000397	gene=qepA5|protein_id=WP_063854778.1|type=AMR|phenotype=quinolone|mechanism=efflux|source=AMRFinder
MAMR000398	gene=qnrS10|protein_id=WP_063854808.1|type=AMR|phenotype=quinolone|mechanism=other|source=AMRFinder
MAMR000399	gene=rgt1438|protein_id=WP_063854815.1|type=AMR|phenotype=rifamycin|mechanism=other|source=AMRFinder
MAMR000400	gene=rmtA|protein_id=WP_063854824.1|type=AMR|phenotype=aminoglycoside|mechanism=target_modification|source=AMRFinder
MAMR000401	gene=rmtB2|protein_id=WP_063854854.1|type=AMR|phenotype=aminoglycoside|mechanism=target_modification|source=AMRFinder
MAMR000402	gene=rph|protein_id=WP_063854910.1|type=AMR|phenotype=rifamycin|mechanism=other|source=AMRFinder
MAMR000403	gene=sal(A)|protein_id=WP_063854920.1|type=AMR|phenotype=lincosamide/pleuromutilin/streptogramin|mechanism=other|source=AMRFinder
MAMR000404	gene=sat4|protein_id=WP_063854934.1|type=AMR|phenotype=streptothricin|mechanism=other|source=AMRFinder
MAMR000405	gene=sat4|protein_id=WP_063854935.1|type=AMR|phenotype=streptothricin|mechanism=other|source=AMRFinder
MAMR000406	gene=sta|protein_id=WP_063854936.1|type=AMR|phenotype=streptothricin|mechanism=other|source=AMRFinder
MAMR000407	gene=sul1|protein_id=WP_063855037.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000408	gene=sul1|protein_id=WP_063855046.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000409	gene=sul1|protein_id=WP_063855066.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000410	gene=sul1|protein_id=WP_063855074.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000411	gene=sul1|protein_id=WP_063855091.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000412	gene=sul1|protein_id=WP_063855103.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000413	gene=sul1|protein_id=WP_063855106.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000414	gene=sul1|protein_id=WP_063855115.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000415	gene=sul1|protein_id=WP_063855129.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000416	gene=sul2|protein_id=WP_063855540.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000417	gene=sul2|protein_id=WP_063855557.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000418	gene=sul2|protein_id=WP_063855569.1|type=AMR|phenotype=sulfonamide|mechanism=other|source=AMRFinder
MAMR000419	gene=tet(37)|protein_id=WP_063855713.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000420	gene=tet(40)|protein_id=WP_063855880.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000421	gene=tet(41)|protein_id=WP_063855881.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000422	gene=tet(42)|protein_id=WP_063855882.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000423	gene=tet(44)|protein_id=WP_063855884.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000424	gene=tet(45)|protein_id=WP_063855885.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000425	gene=tet(A)|protein_id=WP_063855886.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000426	gene=tet(A)|protein_id=WP_063855887.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000427	gene=tet(A)|protein_id=WP_063855888.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000428	gene=tet(A)|protein_id=WP_063855982.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000429	gene=tet(A)|protein_id=WP_063855983.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000430	gene=tet(B)|protein_id=WP_063856066.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000431	gene=tet(B)|protein_id=WP_063856067.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000432	gene=tet(B)|protein_id=WP_063856068.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000433	gene=tet(B)|protein_id=WP_063856070.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000434	gene=tet(C)|protein_id=WP_063856071.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000435	gene=tet(C)|protein_id=WP_063856072.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000436	gene=tet(D)|protein_id=WP_063856073.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000437	gene=tet(D)|protein_id=WP_063856074.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000438	gene=tet(D)|protein_id=WP_063856075.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000439	gene=tet(E)|protein_id=WP_063856076.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000440	gene=tet(G)|protein_id=WP_063856077.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000441	gene=tet(H)|protein_id=WP_063856078.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000442	gene=tet(J)|protein_id=WP_063856079.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000443	gene=tet(L)|protein_id=WP_063856080.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000444	gene=tet(L)|protein_id=WP_063856081.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000445	gene=tet(M)|protein_id=WP_063856107.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000446	gene=tet(M)|protein_id=WP_063856108.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000447	gene=tet(M)|protein_id=WP_063856109.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000448	gene=tet(M)|protein_id=WP_063856110.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000449	gene=tet(M)|protein_id=WP_063856111.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000450	gene=tet(M)|protein_id=WP_063856112.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000451	gene=tet(M)|protein_id=WP_063856113.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000452	gene=tet(M)|protein_id=WP_063856114.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000453	gene=tet(M)|protein_id=WP_063856115.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000454	gene=tet(M)|protein_id=WP_063856390.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000455	gene=tet(M)|protein_id=WP_063856391.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000456	gene=tet(M)|protein_id=WP_063856392.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000457	gene=tet(M)|protein_id=WP_063856393.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000458	gene=tet(M)|protein_id=WP_063856394.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000459	gene=tet(M)|protein_id=WP_063856395.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000460	gene=tet(M)|protein_id=WP_063856396.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000461	gene=tet(M)|protein_id=WP_063856397.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000462	gene=tet(M)|protein_id=WP_063856398.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000463	gene=tet(M)|protein_id=WP_063856399.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000464	gene=tet(M)|protein_id=WP_063856400.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000465	gene=tet(M)|protein_id=WP_063856401.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000466	gene=tet(M)|protein_id=WP_063856402.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000467	gene=tet(M)|protein_id=WP_063856403.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000468	gene=tet(O)|protein_id=WP_063856404.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000469	gene=tet(O)|protein_id=WP_063856405.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000470	gene=tet(O)|protein_id=WP_063856406.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000471	gene=tet(Q)|protein_id=WP_063856407.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000472	gene=tet(Q)|protein_id=WP_063856408.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000473	gene=tet(Q)|protein_id=WP_063856409.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000474	gene=tet(S)|protein_id=WP_063856411.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000475	gene=tet(T)|protein_id=WP_063856412.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000476	gene=tet(T)|protein_id=WP_063856413.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000477	gene=tet(W)|protein_id=WP_063856414.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000478	gene=tet(W)|protein_id=WP_063856415.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000479	gene=tet(W)|protein_id=WP_063856416.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000480	gene=tet(W)|protein_id=WP_063856417.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000481	gene=tet(W)|protein_id=WP_063856418.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000482	gene=tet(O/W/32/O)|protein_id=WP_063856419.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000483	gene=tet(O/W/32/O)|protein_id=WP_063856420.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000484	gene=tet(O/W/O)|protein_id=WP_063856421.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000485	gene=tet(W)|protein_id=WP_063856422.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000486	gene=tet(W)|protein_id=WP_063856423.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000487	gene=tet(W)|protein_id=WP_063856424.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000488	gene=tet(W)|protein_id=WP_063856425.1|type=AMR|phenotype=tetracycline|mechanism=other|source=AMRFinder
MAMR000489	gene=tet(X2)|protein_id=WP_063856436.1|type=AMR|phenotype=tigecycline|mechanism=other|source=AMRFinder
MAMR000490	gene=tet(X5)|protein_id=WP_063856444.1|type=AMR|phenotype=tigecycline|mechanism=other|source=AMRFinder
MAMR000491	gene=tet(Y)|protein_id=WP_063856459.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000492	gene=tetA(46)|protein_id=WP_063856469.1|type=AMR|phenotype=tetracycline|mechanism=efflux|source=AMRFinder
MAMR000493	gene=tlmB|protein_id=WP_063856490.1|type=AMR|phenotype=bleomycin|mechanism=other|source=AMRFinder
MAMR000494	gene=tlr(C)|protein_id=WP_063856491.1|type=AMR|phenotype=tylosin|mechanism=other|source=AMRFinder
MAMR000495	gene=tsnR|protein_id=WP_063856492.1|type=AMR|phenotype=thiostrepton|mechanism=target_modification|source=AMRFinder
MAMR000496	gene=vanA|protein_id=WP_063856516.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000497	gene=vanA|protein_id=WP_063856521.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000498	gene=vanA-Pa|protein_id=WP_063856526.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000499	gene=vanA-Pt|protein_id=WP_063856531.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000500	gene=vanA-Pt2|protein_id=WP_063856536.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000501	gene=vanB|protein_id=WP_063856559.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000502	gene=vanB|protein_id=WP_063856565.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000503	gene=vanB|protein_id=WP_063856580.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000504	gene=vanB|protein_id=WP_063856590.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000505	gene=vanB|protein_id=WP_063856593.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000506	gene=vanB|protein_id=WP_063856597.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000507	gene=vanB|protein_id=WP_063856625.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000508	gene=vanC2/3|protein_id=WP_063856635.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000509	gene=vanC1|protein_id=WP_063856645.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000510	gene=vanC2/3|protein_id=WP_063856652.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000511	gene=vanC2/3|protein_id=WP_063856657.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000512	gene=vanC2/3|protein_id=WP_063856666.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000513	gene=vanC2/3|protein_id=WP_063856670.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000514	gene=vanC2/3|protein_id=WP_063856678.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000515	gene=vanC2/3|protein_id=WP_063856681.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000516	gene=vanC1|protein_id=WP_063856686.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000517	gene=vanC1|protein_id=WP_063856687.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000518	gene=vanC1|protein_id=WP_063856688.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000519	gene=vanD|protein_id=WP_063856689.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000520	gene=vanD|protein_id=WP_063856690.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000521	gene=vanD|protein_id=WP_063856691.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000522	gene=vanD|protein_id=WP_063856692.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000523	gene=vanD|protein_id=WP_063856693.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000524	gene=vanE|protein_id=WP_063856694.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000525	gene=vanG|protein_id=WP_063856695.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000526	gene=vanG2|protein_id=WP_063856696.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000527	gene=vanH-A|protein_id=WP_063856697.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000528	gene=vanH-Ac1|protein_id=WP_063856698.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000529	gene=vanH-Ao1|protein_id=WP_063856699.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000530	gene=vanH-Ao2|protein_id=WP_063856700.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000531	gene=vanH-B|protein_id=WP_063856701.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000532	gene=vanH-D|protein_id=WP_063856702.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000533	gene=vanH-D|protein_id=WP_063856703.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000534	gene=vanH-D|protein_id=WP_063856704.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000535	gene=vanH-D|protein_id=WP_063856705.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000536	gene=vanH-M|protein_id=WP_063856706.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000537	gene=vanH-O|protein_id=WP_063856707.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000538	gene=vanH-Pt|protein_id=WP_063856708.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000539	gene=vanH|protein_id=WP_063856709.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000540	gene=vanH-Pt2|protein_id=WP_063856710.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000541	gene=vanL|protein_id=WP_063856711.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000542	gene=vanM|protein_id=WP_063856712.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000543	gene=vanN|protein_id=WP_063856713.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000544	gene=vanO|protein_id=WP_063856714.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000545	gene=vanR-D|protein_id=WP_063856715.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000546	gene=vanR-A|protein_id=WP_063856716.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000547	gene=vanR-E|protein_id=WP_063856718.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000548	gene=vanR-B|protein_id=WP_063856719.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000549	gene=vanR-A|protein_id=WP_063856720.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000550	gene=vanR-A|protein_id=WP_063856721.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000551	gene=vanR-D|protein_id=WP_063856722.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000552	gene=vanR-B|protein_id=WP_063856723.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000553	gene=vanR-L|protein_id=WP_063856724.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000554	gene=vanR-C|protein_id=WP_063856725.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000555	gene=vanR-M|protein_id=WP_063856726.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000556	gene=vanR-D|protein_id=WP_063856727.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000557	gene=vanR-N|protein_id=WP_063856728.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000558	gene=vanR-O|protein_id=WP_063856729.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000559	gene=vanS-D|protein_id=WP_063856730.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000560	gene=vanS-A|protein_id=WP_063856731.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000561	gene=vanS-G|protein_id=WP_063856732.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000562	gene=vanS-C|protein_id=WP_063856733.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000563	gene=vanS-E|protein_id=WP_063856734.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000564	gene=vanS-B-Delta|protein_id=WP_063856737.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000565	gene=vanS-D|protein_id=WP_063856738.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000566	gene=vanS-B|protein_id=WP_063856739.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000567	gene=vanS-Pt2|protein_id=WP_063856740.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000568	gene=vanS-Pt|protein_id=WP_063856741.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000569	gene=vanS-Pt|protein_id=WP_063856742.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000570	gene=vanS-C|protein_id=WP_063856743.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000571	gene=vanS-D|protein_id=WP_063856744.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000572	gene=vanS-L|protein_id=WP_063856745.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000573	gene=vanS-M|protein_id=WP_063856748.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000574	gene=vanS-N|protein_id=WP_063856749.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000575	gene=vanS-B|protein_id=WP_063856751.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000576	gene=vanT-G|protein_id=WP_063856752.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000577	gene=vanT-E|protein_id=WP_063856753.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000578	gene=vanT-C|protein_id=WP_063856754.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000579	gene=vanT-C|protein_id=WP_063856755.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000580	gene=vanT-C|protein_id=WP_063856756.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000581	gene=vanT-N|protein_id=WP_063856757.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000582	gene=vanTc2|protein_id=WP_063856758.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000583	gene=vanTc3|protein_id=WP_063856759.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000584	gene=vanTm-L|protein_id=WP_063856760.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000585	gene=vanTr-L|protein_id=WP_063856761.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000586	gene=vanW-G|protein_id=WP_063856762.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000587	gene=vanW-B|protein_id=WP_063856763.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000588	gene=vanW-Pt|protein_id=WP_063856764.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000589	gene=vanW-B|protein_id=WP_063856765.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000590	gene=vanW-B|protein_id=WP_063856766.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000591	gene=vanX-A|protein_id=WP_063856767.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000592	gene=vanX-Ac1|protein_id=WP_063856768.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000593	gene=vanX-Ao1|protein_id=WP_063856769.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000594	gene=vanX-B|protein_id=WP_063856770.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000595	gene=vanX-B|protein_id=WP_063856771.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000596	gene=vanX-B|protein_id=WP_063856772.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000597	gene=vanX-D|protein_id=WP_063856773.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000598	gene=vanX-D|protein_id=WP_063856774.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000599	gene=vanX-D|protein_id=WP_063856775.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000600	gene=vanX-D|protein_id=WP_063856776.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000601	gene=vanX-M|protein_id=WP_063856777.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000602	gene=vanX-O|protein_id=WP_063856778.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000603	gene=vanX-Pt|protein_id=WP_063856779.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000604	gene=vanX-Pt|protein_id=WP_063856780.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000605	gene=vanX-Pt|protein_id=WP_063856781.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
MAMR000606	gene=vanXY-G|protein_id=WP_063856782.1|type=AMR|phenotype=vancomycin|mechanism=other|source=AMRFinder
